machine_name,collected_by,timestamp,query_id,template_id,run_number,join_count,where_count,group_by_count,order_by_count,subquery_count,query_length,aggregate_count,distinct_count,condition_count,table_count,cpu_percent,memory_used_mb,disk_read_bytes,disk_write_bytes,seq_scan_count,index_scan_count,hash_join_count,nested_loop_count,merge_join_count,sort_count,aggregate_node_count,total_nodes,plan_rows,actual_rows,node_type,parallel_aware,execution_time
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:34:55.333102,Q001_V004,Q_0004,2,0,1,1,1,0,492,8,0,0,1,62.5,6927.33,83453832192,17357650944,0,1,0,0,0,1,1,4,6,6.0,Sort,0,30.024
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:35:00.405242,Q001_V004,Q_0004,3,0,1,1,1,0,492,8,0,0,1,52.3,6951.42,83454360576,17357978624,0,1,0,0,0,1,1,4,6,6.0,Sort,0,47.979
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:35:05.448065,Q001_V005,Q_0005,1,0,1,1,1,0,492,8,0,0,1,55.3,6949.05,83455433216,17358908416,0,1,0,0,0,1,1,4,6,6.0,Sort,0,26.801
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:35:10.479025,Q001_V005,Q_0005,2,0,1,1,1,0,492,8,0,0,1,56.0,6942.94,83457133568,17359436800,0,1,0,0,0,1,1,4,6,6.0,Sort,0,16.541
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:35:15.517182,Q001_V005,Q_0005,3,0,1,1,1,0,492,8,0,0,1,54.8,6965.89,83457534976,17359842304,0,1,0,0,0,1,1,4,6,6.0,Sort,0,20.646
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:35:20.539626,Q001_V006,Q_0006,1,0,1,1,1,0,492,8,0,0,1,96.1,7060.55,83460025344,17360530432,0,1,0,0,0,1,1,4,6,6.0,Sort,0,5.246
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:35:25.562075,Q001_V006,Q_0006,2,0,1,1,1,0,492,8,0,0,1,99.9,7113.59,83462265344,17361075200,0,1,0,0,0,1,1,4,6,6.0,Sort,0,4.378
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:35:30.584422,Q001_V006,Q_0006,3,0,1,1,1,0,492,8,0,0,1,95.0,7093.22,83462396416,17362029568,0,1,0,0,0,1,1,4,6,6.0,Sort,0,4.434
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:35:35.617881,Q001_V007,Q_0007,1,0,1,1,1,0,492,8,0,0,1,52.1,7066.1,83510240256,17363328000,0,1,0,0,0,1,1,4,6,6.0,Sort,0,19.901
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:35:40.640313,Q001_V007,Q_0007,2,0,1,1,1,0,492,8,0,0,1,44.8,7030.35,83510776832,17363364864,0,1,0,0,0,1,1,4,6,6.0,Sort,0,9.998
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:35:45.674705,Q001_V007,Q_0007,3,0,1,1,1,0,492,8,0,0,1,31.7,7026.67,83510916096,17363553280,0,1,0,0,0,1,1,4,6,6.0,Sort,0,18.924
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:35:50.705323,Q001_V008,Q_0008,1,0,1,1,1,0,492,8,0,0,1,26.7,6957.36,83510920192,17363872768,0,1,0,0,0,1,1,4,6,6.0,Sort,0,18.859
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:35:55.729749,Q001_V008,Q_0008,2,0,1,1,1,0,492,8,0,0,1,24.0,6936.04,83512856576,17364278272,0,1,0,0,0,1,1,4,6,6.0,Sort,0,13.343
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:36:00.755486,Q001_V008,Q_0008,3,0,1,1,1,0,492,8,0,0,1,21.0,6902.29,83514118144,17365740544,0,1,0,0,0,1,1,4,6,6.0,Sort,0,14.277
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:36:05.811645,Q001_V009,Q_0009,1,0,1,1,1,0,492,8,0,0,1,28.0,6938.5,83514118144,17366371328,1,0,0,0,0,1,1,3,6,6.0,Sort,0,41.565
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:36:10.844483,Q001_V009,Q_0009,2,0,1,1,1,0,492,8,0,0,1,24.5,6933.48,83514118144,17367583744,1,0,0,0,0,1,1,3,6,6.0,Sort,0,22.204
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:36:15.890124,Q001_V009,Q_0009,3,0,1,1,1,0,492,8,0,0,1,33.1,6925.39,83514695680,17368173568,1,0,0,0,0,1,1,3,6,6.0,Sort,0,32.968
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:36:20.955444,Q001_V010,Q_0010,1,0,1,1,1,0,492,8,0,0,1,34.5,6878.41,83514982400,17369226240,1,0,0,0,0,1,1,3,6,6.0,Sort,0,49.218
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:36:26.021432,Q001_V010,Q_0010,2,0,1,1,1,0,492,8,0,0,1,25.5,6885.08,83515731968,17370352640,1,0,0,0,0,1,1,3,6,6.0,Sort,0,44.955
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:36:31.076232,Q001_V010,Q_0010,3,0,1,1,1,0,492,8,0,0,1,25.6,6886.29,83515912192,17372259328,1,0,0,0,0,1,1,3,6,6.0,Sort,0,38.172
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:36:36.140781,Q001_V011,Q_0011,1,0,1,1,1,0,492,8,0,0,1,22.6,6908.01,83516567552,17375077376,1,0,0,0,0,1,1,3,6,6.0,Sort,0,49.182
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:36:41.185386,Q001_V011,Q_0011,2,0,1,1,1,0,492,8,0,0,1,24.3,6898.32,83516895232,17375470592,1,0,0,0,0,1,1,3,6,6.0,Sort,0,30.074
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:36:46.229420,Q001_V011,Q_0011,3,0,1,1,1,0,492,8,0,0,1,21.5,6901.89,83517636608,17375859712,1,0,0,0,0,1,1,3,6,6.0,Sort,0,31.783
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:36:51.276333,Q001_V012,Q_0012,1,0,1,1,1,0,492,8,0,0,1,25.0,6892.74,83517890560,17376273408,1,0,0,0,0,1,1,3,6,6.0,Sort,0,32.723
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:36:56.318953,Q001_V012,Q_0012,2,0,1,1,1,0,492,8,0,0,1,22.7,6892.02,83518033920,17377235968,1,0,0,0,0,1,1,3,6,6.0,Sort,0,31.677
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:37:01.360518,Q001_V012,Q_0012,3,0,1,1,1,0,492,8,0,0,1,20.9,6885.98,83518338048,17377707008,1,0,0,0,0,1,1,3,6,6.0,Sort,0,31.041
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:37:06.409938,Q001_V013,Q_0013,1,0,1,1,1,0,492,8,0,0,1,25.2,6795.93,83518489600,17451303936,1,0,0,0,0,1,1,3,6,6.0,Sort,0,33.17
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:37:11.494326,Q001_V013,Q_0013,2,0,1,1,1,0,492,8,0,0,1,43.7,6802.43,83519046656,17451607040,1,0,0,0,0,1,1,3,6,6.0,Sort,0,59.916
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:37:16.544765,Q001_V013,Q_0013,3,0,1,1,1,0,492,8,0,0,1,23.2,6803.48,83520530944,17452540928,1,0,0,0,0,1,1,3,6,6.0,Sort,0,34.542
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:37:21.592668,Q001_V014,Q_0014,1,0,1,1,1,0,493,8,0,0,1,37.9,6794.12,83522549248,17453609984,1,0,0,0,0,1,1,3,6,6.0,Sort,0,32.812
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:37:26.641123,Q001_V014,Q_0014,2,0,1,1,1,0,493,8,0,0,1,33.6,6791.82,83522549248,17454154752,1,0,0,0,0,1,1,3,6,6.0,Sort,0,34.653
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:37:31.686874,Q001_V014,Q_0014,3,0,1,1,1,0,493,8,0,0,1,24.9,6796.08,83522868736,17455174656,1,0,0,0,0,1,1,3,6,6.0,Sort,0,33.205
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:37:36.729638,Q001_V015,Q_0015,1,0,1,1,1,0,451,8,0,0,1,17.9,6795.79,83522967040,17455551488,1,0,0,0,0,1,1,3,3,3.0,Sort,0,30.054
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:37:41.762142,Q001_V015,Q_0015,2,0,1,1,1,0,451,8,0,0,1,24.8,6805.62,83524969984,17456287232,1,0,0,0,0,1,1,3,3,3.0,Sort,0,21.969
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:37:46.835014,Q001_V015,Q_0015,3,0,1,1,1,0,451,8,0,0,1,24.5,6791.49,83524969984,17456717312,1,0,0,0,0,1,1,3,3,3.0,Sort,0,55.469
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:37:51.918093,Q002_V001,Q_0016,1,0,2,0,1,1,589,1,0,11,2,28.3,6633.57,83526759936,17456971264,3,6,1,6,0,1,1,20,1,1.0,Sort,0,8.287
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:37:56.942367,Q002_V001,Q_0016,2,0,2,0,1,1,589,1,0,11,2,21.6,6632.5,83526759936,17457528320,3,6,1,6,0,1,1,20,1,1.0,Sort,0,2.939
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:38:01.964330,Q002_V001,Q_0016,3,0,2,0,1,1,589,1,0,11,2,25.5,6642.61,83526759936,17457860096,3,6,1,6,0,1,1,20,1,1.0,Sort,0,1.24
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:38:06.994234,Q002_V002,Q_0017,1,7,2,0,1,1,676,1,0,4,9,28.1,6646.02,83529393664,17458687488,3,6,1,6,0,1,1,20,1,0.0,Sort,0,0.536
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:38:12.025302,Q002_V002,Q_0017,2,7,2,0,1,1,676,1,0,4,9,37.3,6686.37,83529655808,17459752448,3,6,1,6,0,1,1,20,1,0.0,Sort,0,0.394
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:38:17.040892,Q002_V002,Q_0017,3,7,2,0,1,1,676,1,0,4,9,24.4,6627.18,83529733632,17460436480,3,6,1,6,0,1,1,20,1,0.0,Sort,0,0.168
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:38:22.052490,Q002_V003,Q_0018,1,7,2,0,1,1,675,1,0,4,9,20.1,6609.07,83530797568,17461542400,3,6,1,6,0,1,1,20,1,0.0,Sort,0,0.167
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:38:27.070986,Q002_V003,Q_0018,2,7,2,0,1,1,675,1,0,4,9,93.0,6905.86,83602785792,17467342336,3,6,1,6,0,1,1,20,1,0.0,Sort,0,0.416
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:38:32.102342,Q002_V003,Q_0018,3,7,2,0,1,1,675,1,0,4,9,68.5,6823.36,83628297728,17499053568,3,6,1,6,0,1,1,20,1,0.0,Sort,0,0.619
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:38:37.148376,Q002_V004,Q_0019,1,7,2,0,1,1,682,1,0,4,9,24.4,6775.37,83630198272,17516539392,3,6,1,6,0,1,1,20,1,0.0,Sort,0,0.53
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:38:42.174248,Q002_V004,Q_0019,2,7,2,0,1,1,682,1,0,4,9,24.0,6776.37,83630304768,17518140928,3,6,1,6,0,1,1,20,1,0.0,Sort,0,0.329
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:38:47.198656,Q002_V004,Q_0019,3,7,2,0,1,1,682,1,0,4,9,19.8,6744.8,83630370304,17547922944,3,6,1,6,0,1,1,20,1,0.0,Sort,0,0.741
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:38:52.215537,Q002_V005,Q_0020,1,0,2,0,1,1,587,1,0,11,2,17.9,6743.03,83630501376,17548103168,3,6,1,6,0,1,1,20,1,0.0,Sort,0,1.058
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:38:57.234109,Q002_V005,Q_0020,2,0,2,0,1,1,587,1,0,11,2,24.6,6767.39,83630607872,17548750336,3,6,1,6,0,1,1,20,1,0.0,Sort,0,1.328
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:39:02.255422,Q002_V005,Q_0020,3,0,2,0,1,1,587,1,0,11,2,21.6,6764.23,83630607872,17549094400,3,6,1,6,0,1,1,20,1,0.0,Sort,0,2.195
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:39:07.274209,Q002_V006,Q_0021,1,0,2,0,1,1,586,1,0,11,2,17.8,6769.09,83630755328,17550339584,3,6,1,6,0,1,1,20,1,0.0,Sort,0,0.265
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:39:12.288442,Q002_V006,Q_0021,2,0,2,0,1,1,586,1,0,11,2,29.8,6777.23,83633626624,17551212032,3,6,1,6,0,1,1,20,1,0.0,Sort,0,0.358
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:39:17.308971,Q002_V006,Q_0021,3,0,2,0,1,1,586,1,0,11,2,22.7,6770.37,83633893376,17555795456,3,6,1,6,0,1,1,20,1,0.0,Sort,0,0.319
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:39:22.334152,Q002_V007,Q_0022,1,0,2,0,1,1,581,1,0,11,2,18.0,6767.52,83633963008,17556876800,3,6,1,6,0,1,1,20,1,0.0,Sort,0,0.357
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:39:27.354930,Q002_V007,Q_0022,2,0,2,0,1,1,581,1,0,11,2,25.6,6757.76,83634102272,17558101504,3,6,1,6,0,1,1,20,1,0.0,Sort,0,0.387
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:39:32.383147,Q002_V007,Q_0022,3,0,2,0,1,1,581,1,0,11,2,38.7,6729.5,83635924480,17559808512,3,6,1,6,0,1,1,20,1,0.0,Sort,0,0.561
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:39:37.426228,Q002_V008,Q_0023,1,0,2,0,1,1,582,1,0,11,2,33.0,6738.7,83635949056,17560386048,3,6,1,6,0,1,1,20,1,0.0,Sort,0,0.553
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:39:42.452285,Q002_V008,Q_0023,2,0,2,0,1,1,582,1,0,11,2,16.5,6739.29,83635981824,17560640000,3,6,1,6,0,1,1,20,1,0.0,Sort,0,0.357
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:39:47.474673,Q002_V008,Q_0023,3,0,2,0,1,1,582,1,0,11,2,22.0,6717.55,83636559360,17561315840,3,6,1,6,0,1,1,20,1,0.0,Sort,0,0.314
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:39:52.493584,Q002_V009,Q_0024,1,0,2,0,1,1,589,1,0,11,2,20.1,6682.53,83636624896,17561872896,3,6,1,6,0,1,1,20,1,1.0,Sort,0,1.462
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:39:57.512200,Q002_V009,Q_0024,2,0,2,0,1,1,589,1,0,11,2,19.2,6672.64,83636690432,17562466816,3,6,1,6,0,1,1,20,1,1.0,Sort,0,1.93
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:40:02.538659,Q002_V009,Q_0024,3,0,2,0,1,1,589,1,0,11,2,22.6,6671.66,83636739584,17562692096,3,6,1,6,0,1,1,20,1,1.0,Sort,0,3.378
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:40:07.555640,Q002_V010,Q_0025,1,0,2,0,1,1,588,1,0,11,2,19.4,6683.36,83645702656,17563286016,3,6,1,6,0,1,1,20,1,1.0,Sort,0,1.255
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:40:12.571798,Q002_V010,Q_0025,2,0,2,0,1,1,588,1,0,11,2,25.3,6693.32,83654352384,17563855360,3,6,1,6,0,1,1,20,1,1.0,Sort,0,1.198
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:40:17.603373,Q002_V010,Q_0025,3,0,2,0,1,1,588,1,0,11,2,24.4,6706.28,83662624768,17564707328,3,6,1,6,0,1,1,20,1,1.0,Sort,0,4.869
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:40:22.642708,Q003_V001,Q_0026,1,0,1,1,1,0,372,1,0,4,1,25.2,6699.57,83663255552,17565207040,0,3,1,1,0,1,1,10,919,15.0,Sort,0,6.782
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:40:27.661581,Q003_V001,Q_0026,2,0,1,1,1,0,372,1,0,4,1,29.1,6710.76,83664599552,17566227456,0,3,1,1,0,1,1,10,919,15.0,Sort,0,2.577
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:40:32.682978,Q003_V001,Q_0026,3,0,1,1,1,0,372,1,0,4,1,94.6,7052.87,83665273344,17567890432,0,3,1,1,0,1,1,10,919,15.0,Sort,0,3.24
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:40:37.702283,Q003_V002,Q_0027,1,0,1,1,1,0,373,1,0,4,1,42.9,6964.12,83665914880,17628400640,0,3,1,1,0,1,1,10,947,18.0,Sort,0,4.212
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:40:42.726354,Q003_V002,Q_0027,2,0,1,1,1,0,373,1,0,4,1,44.4,6868.81,83666177024,17628470272,0,3,1,1,0,1,1,10,947,18.0,Sort,0,3.1
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:40:47.751441,Q003_V002,Q_0027,3,0,1,1,1,0,373,1,0,4,1,70.4,6887.3,83667164160,17628728320,0,3,1,1,0,1,1,10,947,18.0,Sort,0,6.274
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:40:52.773432,Q003_V003,Q_0028,1,0,1,1,1,0,373,1,0,4,1,60.0,6833.92,83667258368,17628838912,0,3,1,1,0,1,1,10,1009,19.0,Sort,0,2.287
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:40:57.791562,Q003_V003,Q_0028,2,0,1,1,1,0,373,1,0,4,1,41.5,6824.92,83667323904,17630329856,0,3,1,1,0,1,1,10,1009,19.0,Sort,0,2.499
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:41:02.807752,Q003_V003,Q_0028,3,0,1,1,1,0,373,1,0,4,1,25.2,6814.1,83667328000,17630542848,0,3,1,1,0,1,1,10,1009,19.0,Sort,0,1.987
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:41:07.827995,Q003_V004,Q_0029,1,0,1,1,1,0,374,1,0,4,1,56.3,6808.28,83667598336,17630772224,0,3,1,1,0,1,1,10,945,28.0,Sort,0,3.498
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:41:12.848639,Q003_V004,Q_0029,2,0,1,1,1,0,374,1,0,4,1,39.6,6815.98,83668056064,17630940160,0,3,1,1,0,1,1,10,945,28.0,Sort,0,3.552
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:41:17.870603,Q003_V004,Q_0029,3,0,1,1,1,0,374,1,0,4,1,45.1,6830.69,83668238848,17631128576,0,3,1,1,0,1,1,10,945,28.0,Sort,0,4.506
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:41:22.894373,Q003_V005,Q_0030,1,0,1,1,1,0,374,1,0,4,1,39.4,6828.99,83997678080,17632111616,0,3,1,1,0,1,1,10,939,31.0,Sort,0,4.013
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:41:27.913682,Q003_V005,Q_0030,2,0,1,1,1,0,374,1,0,4,1,50.8,6920.0,84000784896,17635023872,0,3,1,1,0,1,1,10,939,31.0,Sort,0,3.833
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:41:32.929223,Q003_V005,Q_0030,3,0,1,1,1,0,374,1,0,4,1,22.1,6906.12,84001071616,17636518912,0,3,1,1,0,1,1,10,939,31.0,Sort,0,2.459
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:41:37.970172,Q003_V006,Q_0031,1,0,1,1,1,0,374,1,0,4,1,26.2,6922.68,84001407488,17636670464,1,2,1,1,0,1,1,9,2216,528.0,Sort,0,23.387
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:41:42.989399,Q003_V006,Q_0031,2,0,1,1,1,0,374,1,0,4,1,14.4,6856.46,84001407488,17638841344,1,2,1,1,0,1,1,9,2216,528.0,Sort,0,5.218
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:41:48.019676,Q003_V006,Q_0031,3,0,1,1,1,0,374,1,0,4,1,30.4,6874.94,84001497600,17639263232,1,2,1,1,0,1,1,9,2216,528.0,Sort,0,16.439
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:41:53.059378,Q003_V007,Q_0032,1,0,1,1,1,0,374,1,0,4,1,31.9,6867.4,84001497600,17639586816,1,2,1,1,0,1,1,9,1814,378.0,Sort,0,15.914
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:41:58.099992,Q003_V007,Q_0032,2,0,1,1,1,0,374,1,0,4,1,25.8,6858.8,84001513984,17640356864,1,2,1,1,0,1,1,9,1814,378.0,Sort,0,14.762
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:42:03.130363,Q003_V007,Q_0032,3,0,1,1,1,0,374,1,0,4,1,24.1,6857.72,84001513984,17640619008,1,2,1,1,0,1,1,9,1814,378.0,Sort,0,9.861
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:42:08.155991,Q003_V008,Q_0033,1,0,1,1,1,0,374,1,0,4,1,19.2,6808.96,84001735168,17640901632,1,2,1,1,0,1,1,9,1381,203.0,Sort,0,7.441
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:42:13.176362,Q003_V008,Q_0033,2,0,1,1,1,0,374,1,0,4,1,18.1,6791.17,84002596352,17641761792,1,2,1,1,0,1,1,9,1381,203.0,Sort,0,3.733
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:42:18.204784,Q003_V008,Q_0033,3,0,1,1,1,0,374,1,0,4,1,23.7,6799.43,84002699264,17642560512,1,2,1,1,0,1,1,9,1381,203.0,Sort,0,8.743
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:42:23.221917,Q003_V009,Q_0034,1,0,1,1,1,0,374,1,0,4,1,33.9,6784.84,84002960896,17643744256,1,2,1,1,0,1,1,9,1181,456.0,Sort,0,5.29
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:42:28.243369,Q003_V009,Q_0034,2,0,1,1,1,0,374,1,0,4,1,26.3,6780.5,84003030528,17644127232,1,2,1,1,0,1,1,9,1181,456.0,Sort,0,7.059
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:42:33.274603,Q003_V009,Q_0034,3,0,1,1,1,0,374,1,0,4,1,18.2,6783.85,84003968512,17644995584,1,2,1,1,0,1,1,9,1181,456.0,Sort,0,11.048
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:42:38.293092,Q003_V010,Q_0035,1,0,1,1,1,0,374,1,0,4,1,24.5,6785.29,84004247040,17645691904,1,2,1,1,0,1,1,9,2564,659.0,Sort,0,5.839
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:42:43.311695,Q003_V010,Q_0035,2,0,1,1,1,0,374,1,0,4,1,25.3,6833.94,84004315136,17646478848,1,2,1,1,0,1,1,9,2564,659.0,Sort,0,5.724
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:42:48.332771,Q003_V010,Q_0035,3,0,1,1,1,0,374,1,0,4,1,20.0,6795.24,84004536320,17646831104,1,2,1,1,0,1,1,9,2564,659.0,Sort,0,7.55
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:42:53.353366,Q003_V011,Q_0036,1,0,1,1,1,0,372,1,0,4,1,30.8,6795.12,84004601856,17647040000,0,3,1,1,0,1,1,10,1423,322.0,Sort,0,3.567
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:42:58.375315,Q003_V011,Q_0036,2,0,1,1,1,0,372,1,0,4,1,32.1,6789.66,84004601856,17647732224,0,3,1,1,0,1,1,10,1423,322.0,Sort,0,6.377
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:43:03.404302,Q003_V011,Q_0036,3,0,1,1,1,0,372,1,0,4,1,34.1,6791.41,84004667392,17647998464,0,3,1,1,0,1,1,10,1423,322.0,Sort,0,7.281
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:43:08.427890,Q003_V012,Q_0037,1,0,1,1,1,0,372,1,0,4,1,29.0,6808.21,84004696064,17648522752,0,3,1,1,0,1,1,10,1423,322.0,Sort,0,5.925
DESKTOP-KQF03T0,Jashvanth,2026-06-30T09:43:13.447521,Q003_V012,Q_0037,2,0,1,1,1,0,372,1,0,4,1,26.2,6814.1,84004761600,17649030656,0,3,1,1,0,1,1,10,1423,322.0,Sort,0,3.555
